"X","Y","crater_id","cfield_id"
38.7632255105,47.8394166263,1588,25
38.7634292682,47.8393050553,1589,25
38.7642335748,47.8390567189,1590,25
38.7627750989,47.8387759894,1591,25
38.7620351368,47.8386311251,1592,25
38.7625659791,47.8379508877,1593,25
38.7650754157,47.8378213177,1594,25
38.7649520887,47.8384583673,1595,25
38.7650164332,47.838969441,1596,25
38.7650861398,47.8390990081,1597,25
38.7647697792,47.8392897592,1598,25
38.7653703281,47.8392105796,1599,25
38.7655848099,47.8393977312,1600,25
38.7661907208,47.8392609667,1601,25
38.765965515,47.8383971821,1602,25
38.765960153,47.8380732591,1603,25
38.7661639106,47.8380120735,1604,25
38.7663515822,47.8398224189,1605,25
38.764625004,47.8399123947,1606,25
38.7668019939,47.8394373209,1607,25
38.7667376493,47.8390198282,1608,25
38.7669521311,47.8387354994,1609,25
38.7674079048,47.8388002833,1610,25
38.7672202333,47.8385231515,1611,25
38.7647536931,47.8404954339,1612,25
38.7675312318,47.8381704362,1613,25
38.7670808201,47.8380336684,1614,25
38.7670218377,47.8377997226,1615,25
38.7659762391,47.8372454469,1616,25
38.7651022259,47.837130272,1617,25
38.7640941617,47.8372058555,1618,25
38.7635096989,47.8375657758,1619,25
38.767917299,47.837569375,1620,25
38.7677403515,47.8373642208,1621,25
38.7676170245,47.8372166532,1622,25
38.7694347574,47.8375405815,1623,25
38.7694883779,47.8372850382,1624,25
38.7688663808,47.8386095304,1625,20000
38.7704413735,47.8365333335,1626,25
38.7701625472,47.8362777853,1627,25
38.7712993005,47.8364901424,1628,25
38.7712724903,47.8367600865,1629,25
38.7671008201,47.8375159227,1630,25
38.7709515615,47.8393140531,1631,20000
38.7702705819,47.8399834756,1632,20000
38.7626618416,47.8411783373,1633,25
38.7596128285,47.839503379,1634,25
38.7646308268,47.844783295,1635,20000
38.7662126298,47.8455498102,1636,20000
38.7675209685,47.8450603933,1637,26
38.7688882897,47.8446429459,1638,26
38.7690598751,47.84515036,1639,26
38.7679981904,47.8460824056,1640,26
38.7695210109,47.8444486158,1641,26
38.7698212853,47.8447149199,1642,26
38.7680089145,47.8468956827,1643,26
38.770025043,47.8458808837,1644,26
38.7695746313,47.8463379055,1645,26
38.7688507554,47.8464062786,1646,26
38.7692743568,47.8468525002,1647,26
38.7703360415,47.8457045513,1648,26
38.7704915408,47.8455534088,1649,26
38.7704379204,47.8453986672,1650,26
38.7707918153,47.8453230956,1651,26
38.7709580386,47.84515036,1652,26
38.7707060226,47.8451863467,1653,26
38.7704754547,47.8452835104,1654,26
38.7714781569,47.845639776,1655,26
38.7712904854,47.8457189458,1656,26
38.7712851233,47.8460572154,1657,26
38.771494243,47.8461831663,1658,26
38.7708990562,47.8463235112,1659,26
38.7718159657,47.8453842727,1660,26
38.7723039117,47.8454382523,1661,26
38.7717569832,47.8458808837,1662,26
38.772094792,47.846291124,1663,26
38.7731564767,47.8454850347,1664,26
38.7733924066,47.8453554835,1665,26
38.7734674752,47.8450675907,1666,26
38.7735854402,47.8459384615,1667,26
38.7735157336,47.846150779,1668,26
38.7741859891,47.8458412989,1669,26
38.7735586299,47.8465646157,1670,26
38.7728722883,47.846668974,1671,26
38.7722663774,47.8470324271,1672,26
38.7721805847,47.8472015579,1673,26
38.7711564343,47.8469784491,1674,26
38.77088297,47.8466149956,1675,26
38.7707381948,47.8467805292,1676,26
38.7709902109,47.846701361,1677,26
38.771129624,47.8465682143,1678,26
38.7715532255,47.8466833682,1679,26
38.7717623452,47.8467121567,1680,26
38.7709312284,47.8471583757,1681,26
38.7727811336,47.8469028798,1682,26
38.7725505657,47.8469280696,1683,26
38.7726470825,47.8459204684,1684,26
38.7734138548,47.8469280696,1685,26
38.7736605088,47.8469280696,1686,26
38.7736658708,47.8465070386,1687,26
38.7741859891,47.8464458629,1688,26
38.7716060028,47.8451355636,1689,26
38.7715255721,47.8448908538,1690,26
38.7798499657,47.8460585548,1691,27
38.7804505146,47.8465551594,1692,27
38.7805952898,47.8469330075,1693,27
38.7808473059,47.8471129342,1694,27
38.7811207701,47.8473324439,1695,27
38.7810349774,47.8474152096,1696,27
38.7808526679,47.8474008156,1697,27
38.7806274621,47.8476994909,1698,27
38.7738628937,47.8477339931,1699,20000
38.7743133053,47.8476548264,1700,20000
38.7752623871,47.8480326665,1701,20000
38.7762758134,47.8470070941,1702,20000
38.7759219185,47.8466004581,1703,20000
38.7757020747,47.8463701495,1704,20000
38.7799809858,47.8479535003,1705,20000
38.7781257186,47.8483457319,1706,20000
38.777938047,47.8484536851,1707,20000
38.7784635274,47.8483169444,1708,20000
38.7787691639,47.8478095613,1709,20000
38.7832035742,47.846859554,1710,20000
38.779305135,47.8459877291,1711,27
38.7790155847,47.8459517431,1712,27
38.778693862,47.8460740956,1713,27
38.7786456036,47.8462108422,1714,27
38.7687789693,47.8658152958,1715,28
38.7679210422,47.8661246567,1716,28
38.7728648467,47.866811719,1717,28
38.773143673,47.866639055,1718,28
38.7735672745,47.8663620719,1719,28
38.773801817,47.8651299076,1720,28
38.7741235396,47.8653637301,1721,28
38.7755283951,47.8659572748,1722,28
38.7761450302,47.8663313844,1723,28
38.7763005294,47.8663133984,1724,28
38.7764560287,47.8661263439,1725,28
38.776364874,47.8663313844,1726,28
38.7762200988,47.8663133984,1727,28
38.776740217,47.8661910936,1728,28
38.7768420959,47.8660975662,1729,28
38.7767509411,47.8660723857,1730,28
38.7766597864,47.8660651913,1731,28
38.7768796302,47.8659464832,1732,28
38.7770887499,47.8658241775,1733,28
38.7771799046,47.8657989969,1734,28
38.7770404915,47.8656946771,1735,28
38.777099474,47.8657450384,1736,28
38.7771209222,47.8656874826,1737,28
38.7772925076,47.8657342467,1738,28
38.7772120769,47.8656694964,1739,28
38.7773246798,47.8656443157,1740,28
38.7775069893,47.8661299411,1741,28
38.776734855,47.8652989793,1742,28
38.7765579076,47.8650399755,1743,28
38.7764077703,47.864669454,1744,28
38.7716409133,47.8663889394,1745,28
38.7718017746,47.8663385788,1746,28
38.772091325,47.8661695104,1747,28
38.7722950826,47.8659788581,1748,28
38.772225376,47.8659105109,1749,28
38.7723701512,47.8659105109,1750,28
38.773437198,47.8653421465,1751,28
38.7768474579,47.8645759239,1752,28
38.7770619397,47.8647054271,1753,28
38.7777000229,47.8651982558,1754,28
38.7779895733,47.8653385492,1755,28
38.7778608842,47.8655435928,1756,28
38.7776732127,47.8656119405,1757,28
38.7775069893,47.8655687736,1758,28
38.7775337995,47.8654680506,1759,28
38.7774801791,47.8650111973,1760,28
38.7775284375,47.8652666039,1761,28
38.7776142302,47.8657162605,1762,28
38.7778058523,47.8649476381,1763,28
38.7778701968,47.8648864841,1764,28
38.7780954026,47.8646598541,1765,28
38.7781597472,47.8648397193,1766,28
38.7782884362,47.8648145382,1767,28
38.7783956771,47.8647461895,1768,28
38.7782133676,47.8642389671,1769,28
38.7787066757,47.8646202837,1770,28
38.7789211574,47.8644763909,1771,28
38.7788568129,47.8643864578,1772,28
38.7790123122,47.8643648738,1773,28
38.7791463633,47.8642569538,1774,28
38.7793983793,47.8642677458,1775,28
38.7796932917,47.8643972498,1776,28
38.7796343093,47.8642713431,1777,28
38.7800150144,47.8646382702,1778,28
38.7796879297,47.8647461895,1779,28
38.7792643282,47.86454474,1780,28
38.7790820187,47.8646346729,1781,28
38.7788836231,47.8647066191,1782,28
38.7790283983,47.8648936787,1783,28
38.7790873808,47.865059154,1784,28
38.778631607,47.8649512354,1785,28
38.7783956771,47.8650483621,1786,28
38.7782509019,47.865188656,1787,28
38.7781543851,47.8652462123,1788,28
38.7795914129,47.8649008733,1789,28
38.7803474611,47.8652498096,1790,28
38.7809855443,47.865634716,1791,28
38.7816289896,47.865336144,1792,28
38.7795914129,47.8657929944,1793,28
38.7782026435,47.8659872446,1794,28
38.7812858188,47.8660519945,1795,28
38.7810606129,47.8660555917,1796,28
38.7813287151,47.8662678268,1797,28
38.7819507122,47.8663469651,1798,28
38.7814895765,47.8665843793,1799,28
38.7813501633,47.8666886974,1800,28
38.7814466801,47.8667210719,1801,28
38.7811839399,47.8670052473,1802,28
38.7793930173,47.8666311426,1803,28
38.7795217063,47.8667066832,1804,28
38.7790176742,47.8667750294,1805,28
38.7789104333,47.86665992,1806,28
38.7797898085,47.8670196359,1807,28
38.7797844465,47.8670771902,1808,28
38.779730826,47.8671707158,1809,28
38.7796235852,47.867174313,1810,28
38.7795270684,47.8673217953,1811,28
38.7804118056,47.8670160387,1812,28
38.7808139589,47.8671131616,1813,28
38.7804493399,47.8673289896,1814,28
38.7803903574,47.8672174786,1815,28
38.780336737,47.8672966154,1816,28
38.7802670304,47.8673217953,1817,28
38.7801597896,47.8674476946,1818,28
38.7819024538,47.8672174786,1819,28
38.7818541954,47.8673901407,1820,28
38.7816504378,47.8678110021,1821,28
38.7804171677,47.8675735935,1822,28
38.7801758757,47.8676491327,1823,28
38.7800525487,47.8676023703,1824,28
38.7798970494,47.8675663993,1825,28
38.7796557574,47.867731866,1826,28
38.7795377925,47.8678613613,1827,28
38.7806530976,47.8682678307,1828,28
38.7793983793,47.8679908563,1829,28
38.7791624494,47.867890138,1830,28
38.7793393968,47.8674980542,1831,28
38.7790820187,47.8674117234,1832,28
38.780090083,47.8674872628,1833,28
38.782047229,47.8684656686,1834,28
38.7818595575,47.868584371,1835,28
38.7821866422,47.8687750136,1836,28
38.7807335283,47.8689872377,1837,28
38.781435956,47.8690627748,1838,28
38.7816611619,47.8691814758,1839,28
38.7816236276,47.8692785947,1840,28
38.7809319239,47.8692642067,1841,28
38.7812429224,47.8696095167,1842,28
38.781800575,47.8693505344,1843,28
38.7820740392,47.8692893856,1844,28
38.7821222976,47.8696670681,1845,28
38.7819775225,47.8697174255,1846,28
38.7792053457,47.8695627561,1847,28
38.7788234011,47.8676135983,1848,28
38.7787805048,47.867782662,1849,28
38.7786035573,47.868901346,1850,28
38.7778805751,47.8704914938,1851,28
38.7781969357,47.8706101916,1852,28
38.77873314,47.8704087649,1853,28
38.7799771342,47.8703763927,1854,28
38.7800361167,47.8702181283,1855,28
38.7801058233,47.8700778481,1856,28
38.7802077021,47.8710166394,1857,20000
38.7894757249,47.8635298135,1858,29
38.7898832402,47.8636952931,1859,29
38.7893792081,47.8636880984,1860,29
38.7891164679,47.863770838,1861,29
38.7888001073,47.8641449633,1862,29
38.7880065248,47.8626556407,1863,29
38.7874917686,47.862738382,1864,29
38.7884944708,47.8644723208,1865,29
38.7892934154,47.8635513978,1866,29
38.7850811173,47.875960161,1867,32
38.7855047188,47.8755897175,1868,20000
38.7853331334,47.8757407725,1869,32
38.7858639757,47.8756364727,1870,20000
38.7859390443,47.8752947994,1871,20000
38.7863090254,47.8757191932,1872,20000
38.7865503173,47.8757875275,1873,20000
38.7864162662,47.8760932323,1874,20000
38.7859551305,47.8762442858,1875,32
38.7863304735,47.8764313038,1876,32
38.7870275392,47.8762263032,1877,20000
38.7867004546,47.8756544554,1878,20000
38.7866521962,47.875489014,1879,20000
38.7866843684,47.8752336577,1880,20000
38.7869256604,47.8756364727,1881,20000
38.7871884006,47.8759817402,1882,20000
38.7871991246,47.8758522651,1883,20000
38.787236659,47.8756544554,1884,20000
38.7872634692,47.8754062931,1885,30
38.7869846429,47.8750394422,1886,30
38.7871294181,47.8749854933,1887,30
38.7873867962,47.8749387376,1888,30
38.7874136064,47.8746582023,1889,30
38.7855476151,47.8747661006,1890,30
38.786759437,47.8741942367,1891,30
38.7867379889,47.8741223037,1892,30
38.7869310225,47.8740431772,1893,30
38.7877406911,47.8745323205,1894,30
38.7879015524,47.8745574969,1895,30
38.7871508663,47.8725721228,1896,30
38.7863411976,47.8721980583,1897,30
38.7851883582,47.871993041,1898,30
38.7847862049,47.8722628004,1899,30
38.7846467917,47.8721728808,1900,30
38.784678964,47.8720182186,1901,30
38.7870704356,47.8717592484,1902,30
38.7866414721,47.8716585374,1903,30
38.7861696122,47.8708996019,1904,30
38.7874993991,47.8710542674,1905,30
38.7872044867,47.870500347,1906,30
38.787365348,47.8702449661,1907,30
38.7876227261,47.8699572115,1908,30
38.7874672268,47.870773711,1909,30
38.7876012779,47.8706945795,1910,30
38.7877514152,47.8708780206,1911,30
38.7879927072,47.8709355707,1912,30
38.7887219451,47.8706945795,1913,30
38.7848237392,47.8696910371,1914,30
38.7852205304,47.8696083069,1915,30
38.7853116852,47.8694572341,1916,30
38.7846950501,47.869201848,1917,30
38.7858478896,47.8696190978,1918,30
38.7859551305,47.8696622614,1919,30
38.7864752487,47.869464428,1920,30
38.7868291436,47.8695111887,1921,30
38.7865664035,47.8690867441,1922,30
38.7883894984,47.8693133548,1923,30
38.7883090677,47.8693457276,1924,30
38.787735329,47.8693888915,1925,30
38.7871026079,47.869036386,1926,30
38.786512783,47.8688277592,1927,30
38.7859336823,47.8684608618,1928,30
38.7853009611,47.8683709355,1929,30
38.7844215859,47.8684896381,1930,30
38.7868452297,47.8683673385,1931,30
38.7869524706,47.868273815,1932,30
38.7850703932,47.8675723837,1933,30
38.7849846005,47.8675795779,1934,30
38.7842071041,47.8681371266,1935,30
38.7854725465,47.8674069164,1936,30
38.7855529772,47.8674105136,1937,30
38.784802291,47.8674069164,1938,30
38.7876227261,47.8674033193,1939,30
38.7833009187,47.8674356934,1940,30
38.7859873027,47.8686047434,1941,30
38.7835314866,47.8686263256,1942,30
38.7889739612,47.8722987682,1943,30
38.788582532,47.8721800744,1944,30
38.7878801042,47.8718347815,1945,30
38.7870865217,47.8721513,1946,30
38.7768146396,47.8762779608,1947,31
38.7776513038,47.8758570749,1948,31
38.7788043988,47.8762419878,1949,31
38.7777800214,47.8764434364,1950,31
38.7779248287,47.8750188902,1951,31
38.7774206848,47.8743497716,1952,20000
38.7775654921,47.8741770945,1953,20000
38.779501619,47.8735943048,1954,31
38.7799789467,47.8734360151,1955,31
38.7797483277,47.8732309573,1956,31
38.7804509111,47.873007911,1957,31
38.7810355034,47.8725186449,1958,31
38.7821242396,47.8733137,1959,31
38.7816040061,47.8743749537,1960,20000
38.7822690469,47.8745116559,1961,20000
38.779571284,47.8716777339,1962,20000
38.7803336777,47.8774188482,1963,32
38.7799903928,47.8784657451,1964,32
38.7797812035,47.8788362912,1965,32
38.7801191246,47.8784837328,1966,32
38.7812616196,47.8784045868,1967,32
38.7821681063,47.8783614161,1968,32
38.7824470253,47.8787751333,1969,32
38.7829297697,47.8784153794,1970,32
38.7833803311,47.8784441598,1971,32
38.7834071503,47.878577269,1972,32
38.7835627012,47.8782211113,1973,32
38.7828761314,47.8788866565,1974,32
38.7832784184,47.879415489,1975,32
38.7826830337,47.8795737779,1976,32
38.7833642396,47.8793111619,1977,32
38.7838577117,47.878800316,1978,32
38.7838308926,47.878631232,1979,32
38.7840454456,47.878498123,1980,32
38.7841795413,47.8785520862,1981,32
38.7842868178,47.878685195,1982,32
38.7841366307,47.8787751333,1983,32
38.7836109757,47.8781419648,1984,32
38.7843082731,47.8784117819,1985,32
38.7844262773,47.8784729402,1986,32
38.7844799156,47.8784009892,1987,32
38.7846247389,47.8782283064,1988,32
38.7843833667,47.8781203794,1989,32
38.7843511837,47.8780232449,1990,32
38.7848017452,47.8779297077,1991,32
38.7850377535,47.8779548908,1992,32
38.7848232005,47.8778541584,1993,32
38.785423949,47.8780951964,1994,32
38.7852898534,47.8786060493,1995,32
38.7851343024,47.8794334764,1996,32
38.7854024937,47.8792284196,1997,32
38.7857886892,47.8778973295,1998,32
38.7859227849,47.8780268424,1999,32
38.7862553421,47.8782930625,2000,32
38.7863626187,47.8783074528,2001,32
38.7866951759,47.8783074528,2002,32
38.7865288973,47.8780808061,2003,32
38.7862124315,47.8778289753,2004,32
38.7860354253,47.8778217801,2005,32
38.7861909762,47.877688669,2006,32
38.7863143442,47.8776203145,2007,32
38.7889372554,47.8797356639,2008,32
38.7895165487,47.879620545,2009,32
38.7890498958,47.8794478663,2010,32
38.7896345529,47.8793291493,2011,32
38.789752557,47.879289577,2012,32
38.7899671101,47.8793615267,2013,32
38.7900368398,47.8792715895,2014,32
38.7902889397,47.8790665321,2015,32
38.7911042413,47.8781599527,2016,20000
38.7912919753,47.8795629855,2017,32
38.7903962162,47.8795845703,2018,32
38.7899939292,47.8796457273,2019,32
38.7868346354,47.877706657,2020,32
38.7868560907,47.8775735456,2021,32
38.7866200823,47.8775339719,2022,32
38.7870170055,47.8776311073,2023,32
38.7871189182,47.877505191,2024,32
38.787312016,47.8776778762,2025,32
38.7858047807,47.8766561471,2026,32
38.7857565063,47.8767460888,2027,32
38.7857565063,47.8769547531,2028,32
38.7856975042,47.8770446943,2029,32
38.7857296871,47.8771310377,2030,32
38.7858315998,47.8771022566,2031,32
38.7858798743,47.876965546,2032,32
38.7860086061,47.8770015225,2033,32
38.7860944273,47.8770446943,2034,32
38.7864269846,47.8770770731,2035,32
38.7866790844,47.8770195108,2036,32
38.7865932632,47.8768432257,2037,32
38.7869687311,47.8768756047,2038,32
38.7869365481,47.8767209051,2039,32
38.7870223693,47.8766957214,2040,32
38.7869150928,47.876634561,2041,32
38.7868024524,47.8766201703,2042,32
38.7878805816,47.8767424911,2043,20000
38.787837671,47.876634561,2044,30
38.7850377535,47.8778181825,2045,32
38.7847641984,47.8774332387,2046,32
38.7847266516,47.8771418307,2047,32
38.7846301027,47.8770159131,2048,32
38.7827259443,47.8759222165,2049,32
38.7831550504,47.8771166472,2050,32
38.7820822851,47.8773361028,2051,32
38.7822378361,47.876454677,2052,32
38.7839810797,47.8766201703,2053,32
38.7834929715,47.8774080553,2054,32
38.7828546761,47.8746126283,2055,20000
38.782983408,47.8750011909,2056,32
38.7834071503,47.8751846778,2057,32
38.7832462355,47.875353773,2058,32
38.7835144268,47.8755120743,2059,32
38.7839649882,47.8748177034,2060,20000
38.7833239931,47.8759969045,2061,32
38.7845787114,47.877097429,2062,32
38.7845947975,47.8771477792,2063,32
38.7893723787,47.8776332968,2064,32
38.7896780152,47.8774175118,2065,20000
38.7921338313,47.8794314705,2066,32
38.7922732444,47.8792948115,2067,32
38.7917906605,47.8796436509,2068,32
38.7915922649,47.8797335576,2069,32
38.7915493685,47.8798486379,2070,32
38.7913938692,47.8801327413,2071,32
38.7911043189,47.8805930575,2072,32
38.7905681145,47.8807980408,2073,32
38.7893777407,47.8799745067,2074,32
38.7887825538,47.880096779,2075,32
38.7922035379,47.8794997999,2076,32
38.7877155071,47.8804707864,2077,32
38.736752488,47.9324572489,2078,20000
38.7369992376,47.9325003768,2079,20000
38.7372996286,47.9323638049,2080,20000
38.7365003741,47.931760009,2081,20000
38.7369187758,47.9317564149,2082,20000
38.7369992376,47.9317025042,2083,20000
38.7372728079,47.9317671971,2084,20000
38.7373532698,47.9315982767,2085,20000
38.7374605523,47.9316629697,2086,20000
38.7368061292,47.9326728882,2087,20000
38.7375088294,47.9325183468,2088,20000
38.737707591,47.9324239076,2089,20000
38.7377772976,47.9325496486,2090,20000
38.737825556,47.9321796099,2091,20000
38.7377344013,47.9318742361,2092,20000
38.7379917794,47.9319712374,2093,20000
38.7376486086,47.9314970072,2094,33
38.7372571793,47.9314503025,2095,20000
38.7372893516,47.9313856343,2096,20000
38.7369998012,47.9315185632,2097,20000
38.73660301,47.9314610805,2098,20000
38.736731699,47.931895792,2099,20000
38.7382866918,47.9317951979,2100,20000
38.7380829341,47.9317520861,2101,20000
38.7385708801,47.9317880126,2102,33
38.7385655181,47.9318814214,2103,33
38.7383992947,47.9316371211,2104,33
38.7383939327,47.9314107831,2105,33
38.7382866918,47.9311197755,2106,33
38.7390320159,47.9323448702,2107,20000
38.7389730334,47.9322766106,2108,20000
38.7382277093,47.9323484628,2109,20000
38.7384100188,47.9326179079,2110,20000
38.7386566728,47.9326179079,2111,20000
38.7390212918,47.9324777966,2112,20000
38.7390641882,47.932420315,2113,20000
38.7394663414,47.9324490558,2114,20000
38.7394502553,47.9323484628,2115,20000
38.7391446188,47.9322873884,2116,20000
38.7394770655,47.9321185353,2117,33
38.7392196874,47.931895792,2118,33
38.7390588261,47.9315077852,2119,33
38.7395145998,47.9318203464,2120,33
38.7395092378,47.9316263431,2121,33
38.7397237196,47.931680233,2122,33
38.739171429,47.9312203709,2123,33
38.7392518597,47.9308970279,2124,33
38.7379381589,47.9308251737,2125,33
38.738560156,47.9304048242,2126,33
38.7389998436,47.9305736829,2127,33
38.7389140509,47.930731763,2128,33
38.7390963604,47.9308179882,2129,33
38.7382598816,47.9304227879,2130,33
38.7375574538,47.930174888,2131,33
38.7374770231,47.9299916568,2132,33
38.7374234027,47.9297006413,2133,33
38.7372089209,47.9294527379,2134,33
38.7369944392,47.9293880673,2135,33
38.7369998012,47.9292515401,2136,33
38.7372625414,47.9293018396,2137,33
38.737455575,47.9293844745,2138,33
38.7376110742,47.9293629176,2139,33
38.7376057122,47.9295030373,2140,33
38.7374877472,47.9290503415,2141,33
38.7371392144,47.9290000417,2142,33
38.7371713866,47.9291221982,2143,33
38.7372089209,47.9290431558,2144,33
38.7369461808,47.9288922563,2145,33
38.7379006246,47.9290251916,2146,33
38.7381848129,47.9292371688,2147,33
38.7384261049,47.9292012405,2148,33
38.7383832086,47.9290575272,2149,33
38.7381580027,47.9290251916,2150,33
38.7388282582,47.9291796835,2151,33
38.7387424655,47.9293521391,2152,33
38.7386673969,47.9294994445,2153,33
38.73830814,47.9300347701,2154,33
38.737707591,47.9299269869,2155,33
38.7383510363,47.9301677025,2156,33
38.7391982392,47.9303581185,2157,33
38.7392304115,47.9299449507,2158,33
38.7391178086,47.9294419595,2159,33
38.7390588261,47.9295174085,2160,33
38.7389944816,47.929582079,2161,33
38.7394663414,47.9293198037,2162,33
38.7398416845,47.9291006412,2163,33
38.7400454422,47.9294311811,2164,33
38.7402223896,47.9293233966,2165,33
38.7406996116,47.9298551312,2166,33
38.7413001605,47.9301533314,2167,33
38.7409248174,47.9305880539,2168,33
38.7405226641,47.9305629047,2169,33
38.7379220728,47.9286515348,2170,33
38.7367745954,47.928148531,2171,33
38.7368818363,47.9282778753,2172,33
38.7368335779,47.9283389544,2173,33
38.7368603881,47.9284108121,2174,33
38.736855026,47.9280623012,2175,33
38.7367424231,47.9279006201,2176,33
38.7369461808,47.9275664776,2177,33
38.7369140085,47.9274335385,2178,33
38.7368818363,47.927217961,2179,33
38.7371016801,47.9270814281,2180,33
38.7373536961,47.9271245438,2181,33
38.7376861429,47.9269987895,2182,33
38.7379006246,47.9269484878,2183,33
38.7376700567,47.9272467047,2184,33
38.73733761,47.9274802469,2185,33
38.7371660246,47.9273724583,2186,33
38.7370855939,47.9274299456,2187,33
38.7373751443,47.9275880352,2188,33
38.7372035589,47.928109009,2189,33
38.7380078655,47.9276347434,2190,33
38.7380507618,47.9280191863,2191,33
38.7384850874,47.9275269552,2192,33
38.7384582772,47.9281736813,2193,33
38.7385333458,47.928109009,2194,33
38.7379756932,47.9273688654,2195,33
38.7382384334,47.9274155738,2196,33
38.7382759677,47.9271712524,2197,33
38.7387478276,47.9270203474,2198,33
38.7389140509,47.9270347194,2199,33
38.7387907239,47.9272035891,2200,33
38.7389676714,47.9272287399,2201,33
38.7389730334,47.9273760513,2202,33
38.7391392568,47.9274874328,2203,33
38.738924775,47.9276167787,2204,33
38.7387585516,47.9276670799,2205,33
38.7385762422,47.927602407,2206,33
38.7387478276,47.9280120005,2207,33
38.7387102933,47.9281664955,2208,33
38.739048102,47.9281449381,2209,33
38.7390963604,47.9280694871,2210,33
38.7388389823,47.928414405,2211,33
38.7384850874,47.9285365629,2212,33
38.7385011735,47.9286371633,2213,33
38.7388550684,47.9286659063,2214,33
38.7387692757,47.9287197992,2215,33
38.7390212918,47.9287269849,2216,33
38.7388389823,47.9288599207,2217,33
38.7392679458,47.9285724917,2218,33
38.7405816466,47.9292587258,2219,33
38.7407103356,47.9293485463,2220,33
38.7412679882,47.9291473481,2221,33
38.739536048,47.9300024351,2222,33
38.7397398057,47.9301569242,2223,33
38.7399221152,47.9301677025,2224,33
38.7398763494,47.9311353357,2225,33
38.7400532969,47.9310562964,2226,33
38.7396779538,47.9311892261,2227,33
38.7396189713,47.9312790433,2228,33
38.7397154881,47.9313437116,2229,33
38.7398977976,47.9317604608,2230,33
38.7401015553,47.9316203472,2231,33
38.739940694,47.9316347178,2232,33
38.7400854692,47.9317568681,2233,33
38.740434002,47.9314946039,2234,33
38.740916586,47.9317245343,2235,33
38.7410184648,47.9316742371,2236,33
38.741291929,47.9315700499,2237,33
38.7413991699,47.9314119725,2238,33
38.741527859,47.9313113775,2239,33
38.7411954123,47.9310634818,2240,33
38.7411793261,47.9308910319,2241,33
38.7414313422,47.9319832047,2242,33
38.7419568225,47.9312107823,2243,33
38.7422142006,47.9306646906,2244,33
38.7426592502,47.9306610979,2245,33
38.7427986634,47.9308227704,2246,33
38.7430077831,47.9306215779,2247,33
38.7433509539,47.9308874392,2248,33
38.7434152984,47.930926959,2249,33
38.7435976079,47.9312431164,2250,33
38.7437477452,47.9305281668,2251,33
38.743854986,47.9308083995,2252,33
38.7440480196,47.930926959,2253,33
38.7440372955,47.9313257482,2254,33
38.7443268459,47.9313257482,2255,33
38.7422731831,47.9300108101,2256,33
38.7445306036,47.9304886467,2257,33
38.7446485685,47.9304491265,2258,33
38.7452598416,47.9302838601,2259,33
38.7452437554,47.9300215884,2260,33
38.74286837,47.929949733,2261,33
38.7430667656,47.9298814701,2262,33
38.7414474283,47.9298455423,2263,33
38.7416029276,47.9291736873,2264,35
38.7415493072,47.929004824,2265,35
38.7411471539,47.928864703,2266,33
38.7407610867,47.9287209887,2267,33
38.7408468794,47.9286814672,2268,33
38.7409755685,47.9286778743,2269,33
38.7409970166,47.928789253,2270,33
38.7411846882,47.9285090094,2271,35
38.7411846882,47.9283760728,2272,35
38.7414259801,47.9282251713,2273,35
38.7411149816,47.9280383404,2274,35
38.7410559991,47.927883845,2275,35
38.7413348254,47.9278658804,2276,35
38.7414956867,47.9279736679,2277,35
38.7416458239,47.9278227653,2278,35
38.7419729086,47.92792696,2279,35
38.739452748,47.9277509068,2280,33
38.7395331786,47.9277688714,2281,33
38.7399728662,47.9279521104,2282,33
38.7397154881,47.9273197534,2283,33
38.7395385407,47.9271293262,2284,33
38.7401015553,47.9271329192,2285,33
38.739946056,47.9272299294,2286,33
38.7398334531,47.9271041754,2287,33
38.7402838648,47.9269424913,2288,33
38.7406913801,47.9270682457,2289,33
38.739216818,47.9266766097,2290,33
38.7402677787,47.9267879927,2291,33
38.7407342765,47.9268634456,2292,33
38.7405626911,47.9266873887,2293,33
38.7403750195,47.9266119356,2294,33
38.7408683276,47.9264358778,2295,33
38.7406377597,47.9263568313,2296,33
38.7405197947,47.9263424592,2297,33
38.7397691086,47.9265005522,2298,33
38.7392007319,47.9271868138,2299,33
38.7405948633,47.9274311351,2300,35
38.7404983465,47.9275245517,2301,35
38.7404822604,47.9271975927,2302,35
38.741039913,47.9273736478,2303,35
38.7413348254,47.9274490998,2304,35
38.7400104005,47.9277616856,2305,33
38.7400211246,47.9278515087,2306,33
38.7397208502,47.9279808538,2307,33
38.742021167,47.9274311351,2308,35
38.7418710298,47.9269317123,2309,35
38.7419568225,47.9267843997,2310,35
38.7415064108,47.9268023647,2311,33
38.7419943568,47.9268454806,2312,35
38.7419729086,47.9266263076,2313,33
38.7420426152,47.9266766097,2314,33
38.7418334955,47.9263568313,2315,33
38.7418013232,47.9262921568,2316,33
38.7417477028,47.9261915518,2317,33
38.7422142006,47.9262346683,2318,33
38.7422785451,47.9262382613,2319,33
38.742627078,47.9263891685,2320,33
38.7430506795,47.9265544474,2321,35
38.7426914225,47.9267053537,2322,35
38.7422731831,47.9267017607,2323,35
38.743485005,47.9264933661,2324,35
38.7431632824,47.9262598195,2325,33
38.7430185072,47.9262957498,2326,33
38.7432571181,47.9271445964,2327,35
